Date,AAPL,GOOGL,MSFT,SPY,TLT,TSLA
2023-01-03,123.21121978759766,88.4516830444336,233.98562622070312,366.069091796875,90.17121124267578,108.0999984741211
2023-01-04,124.48204040527344,87.41948699951172,223.75035095214844,368.895263671875,91.40655517578125,113.63999938964844
2023-01-05,123.16194152832031,85.55358123779297,217.11888122558594,364.68487548828125,91.78874206542969,110.33999633789062
2023-01-06,127.69355010986328,86.6850357055664,219.67770385742188,373.0478515625,93.47731018066406,113.05999755859375
2023-01-09,128.2156982421875,87.35993194580078,221.81661987304688,372.83636474609375,93.97501373291016,119.7699966430664
2023-01-10,128.78707885742188,87.7569351196289,223.50621032714844,375.4510498046875,92.41972351074219,118.8499984741211
2023-01-11,131.50608825683594,90.83368682861328,230.2646026611328,380.19970703125,93.92168426513672,123.22000122070312
2023-01-12,131.4272918701172,90.44660949707031,232.94064331054688,381.58392333984375,95.77027130126953,123.55999755859375
2023-01-13,132.75721740722656,91.42919158935547,233.64382934570312,383.064208984375,94.87265014648438,122.4000015258789
2023-01-17,133.91964721679688,90.60540771484375,234.7376708984375,382.36248779296875,94.25941467285156,131.49000549316406
2023-01-18,133.20050048828125,90.43668365478516,230.3036346435547,376.3257751464844,96.54344940185547,128.77999877929688
2023-01-19,133.25962829589844,92.35222625732422,226.51426696777344,373.5861511230469,95.93913269042969,127.16999816894531
2023-01-20,135.8209686279297,97.28492736816406,234.61070251464844,380.5457763671875,94.38383483886719,133.4199981689453
2023-01-23,139.0128173828125,99.04167175292969,236.91558837890625,385.1117248535156,93.93946838378906,143.75
2023-01-24,140.41172790527344,96.96735382080078,236.38819885253906,384.69842529296875,95.29033660888672,143.88999938964844
2023-01-25,139.7516632080078,94.50595092773438,234.99160766601562,384.8425598144531,95.52141571044922,144.42999267578125
2023-01-26,141.82044982910156,96.78868865966797,242.2090301513672,389.07208251953125,95.0770492553711,160.27000427246094
2023-01-27,143.7611846923828,98.62482452392578,242.36529541015625,389.96612548828125,94.83706665039062,177.89999389648438
2023-01-30,140.87474060058594,96.21305084228516,237.04257202148438,385.07330322265625,94.49048614501953,166.66000366210938
2023-01-31,142.1455535888672,98.09879302978516,242.02345275878906,390.73516845703125,95.24590301513672,173.22000122070312
2023-02-01,143.2686004638672,99.67687225341797,246.84811401367188,394.88775634765625,96.39086151123047,181.41000366210938
2023-02-02,148.57852172851562,106.93204498291016,258.42144775390625,400.6361389160156,96.5156021118164,188.27000427246094
2023-02-03,152.20382690429688,103.99424743652344,252.31736755371094,396.3777770996094,95.0721435546875,189.97999572753906
2023-02-06,149.4749755859375,102.12835693359375,250.77423095703125,393.9553527832031,94.36824798583984,194.75999450683594
2023-02-07,152.35159301757812,106.83280181884766,261.3122863769531,399.10772705078125,93.61087036132812,196.80999755859375
2023-02-08,149.6621551513672,98.62482452392578,260.5016784667969,394.74359130859375,94.05636596679688,201.2899932861328
2023-02-09,148.62774658203125,94.29752349853516,257.4643249511719,391.321533203125,93.16535949707031,207.32000732421875
2023-02-10,148.9927978515625,93.86082458496094,256.95648193359375,392.2346496582031,92.12285614013672,196.88999938964844
2023-02-13,151.79489135742188,93.90052032470703,264.9844970703125,396.83917236328125,92.89804077148438,194.63999938964844
2023-02-14,151.153564453125,93.96998596191406,265.81463623046875,396.65655517578125,92.68421936035156,209.25
2023-02-15,153.25511169433594,96.21305084228516,263.6900329589844,397.94464111328125,91.81993103027344,214.24000549316406
2023-02-16,151.65676879882812,94.79376220703125,256.6698913574219,392.4654541015625,90.5190200805664,202.0399932861328
2023-02-17,150.5122528076172,93.6424560546875,252.66537475585938,391.48492431640625,91.22293090820312,208.30999755859375
2023-02-21,146.49661254882812,91.1016616821289,247.38807678222656,383.63140869140625,89.4498062133789,197.3699951171875
2023-02-22,146.92088317871094,90.96270751953125,246.2523193359375,383.10272216796875,90.2695541381836,200.86000061035156
2023-02-23,147.40432739257812,90.20840454101562,249.44418334960938,385.14056396484375,91.15166473388672,202.07000732421875
2023-02-24,144.75027465820312,88.46160125732422,244.01019287109375,381.0263671875,89.96659851074219,196.8800048828125
2023-02-27,145.944091796875,89.1960678100586,244.9305419921875,382.3240661621094,90.21609497070312,207.6300048828125
2023-02-28,145.44091796875,89.38462829589844,244.2060089111328,380.9109802246094,90.62594604492188,205.7100067138672
2023-03-01,143.3689727783203,89.68238830566406,241.1218719482422,379.4498596191406,89.65234375,202.77000427246094
2023-03-02,143.96095275878906,91.31008911132812,245.86070251464844,382.4009704589844,88.85739135742188,190.89999389648438
2023-03-03,149.01255798339844,92.94770812988281,249.95330810546875,388.53387451171875,91.010009765625,197.7899932861328
2023-03-06,151.77513122558594,94.41661834716797,251.50025939941406,388.80303955078125,90.30436706542969,193.80999755859375
2023-03-07,149.574951171875,93.15613555908203,248.83712768554688,382.8431701660156,90.85819244384766,187.7100067138672
2023-03-08,150.82797241210938,93.543212890625,248.39649963378906,383.4679870605469,90.94750213623047,182.0
2023-03-09,148.57843017578125,91.62769317626953,247.04539489746094,376.39306640625,91.17082214355469,172.9199981689453
2023-03-10,146.51637268066406,89.95035552978516,243.3933563232422,370.9618835449219,94.31494140625,173.44000244140625
2023-03-13,148.4600372314453,90.42676544189453,248.61195373535156,370.4331970214844,94.5293197631836,174.47999572753906
2023-03-14,150.55169677734375,93.26531219482422,255.3383026123047,376.5564880371094,92.97510528564453,183.25999450683594
2023-03-15,150.94639587402344,95.38926696777344,259.8911437988281,374.2013854980469,94.7704849243164,180.4499969482422
2023-03-16,153.76817321777344,99.56770324707031,270.42620849609375,380.7667541503906,94.02912139892578,184.1300048828125
2023-03-17,152.92955017089844,100.85794830322266,273.5886535644531,376.3146057128906,95.44037628173828,180.1300048828125
2023-03-20,155.29745483398438,100.4609375,266.5391845703125,379.93310546875,94.60078430175781,183.25
2023-03-21,157.15234375,104.13319396972656,268.05682373046875,384.9218444824219,93.78791809082031,197.5800018310547
2023-03-22,155.72174072265625,102.59481811523438,266.5979309082031,378.3602600097656,95.03846740722656,191.14999389648438
2023-03-23,156.80703735351562,104.80810546875,271.855712890625,379.3831787109375,95.03846740722656,192.22000122070312
2023-03-24,158.109375,104.64930725097656,274.704833984375,381.8726806640625,95.44037628173828,190.41000366210938
2023-03-27,156.1657257080078,101.691650390625,270.6024169921875,382.5867004394531,93.19841766357422,191.80999755859375
2023-03-28,155.5441131591797,100.27236938476562,269.4764709472656,381.7279052734375,93.36815643310547,189.19000244140625
2023-03-29,158.62245178222656,100.62966918945312,274.6461181640625,387.2762756347656,93.18054962158203,193.8800048828125
2023-03-30,160.1912078857422,100.13341522216797,278.112060546875,389.5439147949219,93.60929107666016,195.27999877929688
2023-03-31,162.69725036621094,102.95211791992188,282.273193359375,395.0343322753906,95.01165008544922,207.4600067138672
2023-04-03,163.95033264160156,103.57740020751953,281.2255859375,396.53961181640625,95.45848846435547,194.77000427246094
2023-04-04,163.41751098632812,103.9346923828125,281.1766662597656,394.33966064453125,95.93309783935547,192.5800018310547
2023-04-05,161.57252502441406,103.68658447265625,278.39605712890625,393.3070983886719,96.93603515625,185.52000427246094
2023-04-06,162.46054077148438,107.60694122314453,285.5042419433594,394.84130859375,97.186767578125,185.05999755859375
2023-04-10,159.86561584472656,105.64180755615234,283.3404541015625,395.2466125488281,95.61966705322266,184.50999450683594
2023-04-11,158.65203857421875,104.55996704101562,276.9176025390625,395.352783203125,95.81668853759766,186.7899932861328
2023-04-12,157.96139526367188,103.85529327392578,277.563720703125,393.7413635253906,95.71819305419922,180.5399932861328
2023-04-13,163.3484649658203,106.62437438964844,283.78106689453125,398.9712829589844,94.96598052978516,185.89999389648438
2023-04-14,163.0031280517578,108.05358123779297,280.1583557128906,397.99664306640625,94.09735870361328,185.0
2023-04-17,163.0228729248047,105.17532348632812,282.76275634765625,399.42474365234375,92.97801208496094,187.0399932861328
2023-04-18,164.24632263183594,103.71634674072266,282.34173583984375,399.68536376953125,93.30933380126953,184.30999755859375
2023-04-19,165.3908233642578,103.39875030517578,282.42010498046875,399.6177673339844,93.21977233886719,180.58999633789062
2023-04-20,164.4239044189453,104.50041961669922,280.1289978027344,397.4370422363281,94.01677703857422,162.99000549316406
2023-04-21,162.81568908691406,104.6195297241211,279.786376953125,397.745849609375,93.48844146728516,165.0800018310547
2023-04-24,163.12155151367188,105.17532348632812,275.8797607421875,398.16070556640625,94.39287567138672,162.5500030517578
2023-04-25,161.58238220214844,103.07121276855469,269.66253662109375,391.8404235839844,95.7808609008789,160.6699981689453
2023-04-26,161.57252502441406,102.93225860595703,289.1955261230469,390.1806945800781,94.76000213623047,153.75
2023-04-27,166.16041564941406,106.78316497802734,298.4576721191406,397.94842529296875,93.81977081298828,160.19000244140625
2023-04-28,167.41342163085938,106.53504943847656,300.8369140625,401.3450012207031,95.3331298828125,164.30999755859375
2023-05-01,167.3246307373047,106.3960952758789,299.1724548339844,400.93975830078125,92.5842514038086,161.8300018310547
2023-05-02,166.28866577148438,104.53020477294922,299.0255432128906,396.4335021972656,94.89143371582031,160.30999755859375
2023-05-03,165.21324157714844,104.6195297241211,298.0367126464844,393.7123718261719,95.4211196899414,160.61000061035156
2023-05-04,163.5753936767578,103.90493774414062,299.0255432128906,390.9237365722656,94.47846984863281,161.1999969482422
2023-05-05,171.25148010253906,104.7783203125,304.1560974121094,398.16070556640625,94.16429138183594,170.05999755859375
2023-05-08,171.18240356445312,106.96182250976562,302.19781494140625,398.2668762207031,92.84458923339844,171.7899932861328
2023-05-09,169.4755096435547,106.54497528076172,300.5823059082031,396.52032470703125,92.51242065429688,169.14999389648438
2023-05-10,171.2416229248047,110.91197967529297,305.7812805175781,398.3730163574219,93.41017150878906,168.5399932861328
2023-05-11,171.4290771484375,115.69583129882812,303.62725830078125,397.67828369140625,94.397705078125,172.0800018310547
2023-05-12,170.5003662109375,116.6287841796875,302.5111389160156,397.15716552734375,93.60768127441406,167.97999572753906
2023-05-15,170.00633239746094,115.63628387451172,302.9909362792969,398.5274658203125,92.63810729980469,166.35000610351562
2023-05-16,170.00633239746094,118.61378479003906,305.2232360839844,395.86419677734375,92.35980224609375,166.52000427246094
2023-05-17,170.61888122558594,119.9338150024414,308.1080322265625,400.66961669921875,92.09046936035156,173.86000061035156
2023-05-18,172.95059204101562,121.90889739990234,312.543212890625,404.5293273925781,91.408203125,176.88999938964844
2023-05-19,173.0592803955078,121.83942413330078,312.36663818359375,403.9407043457031,90.76183319091797,180.13999938964844
2023-05-22,172.1107940673828,124.11225128173828,315.1534118652344,404.1047668457031,90.43861389160156,188.8699951171875
2023-05-23,169.50245666503906,121.64090728759766,309.34442138671875,399.56951904296875,90.69896697998047,185.77000427246094
2023-05-24,169.77908325195312,119.99337005615234,307.96087646484375,396.67474365234375,90.2501220703125,182.89999389648438
2023-05-25,170.9153289794922,122.55401611328125,319.8044128417969,400.10992431640625,90.0256576538086,184.47000122070312
2023-05-26,173.32603454589844,123.67554473876953,326.6436462402344,405.29156494140625,90.75283813476562,193.1699981689453
2023-05-30,175.17361450195312,122.74259185791016,324.9951171875,405.44598388671875,91.65957641601562,201.16000366210938
2023-05-31,175.12420654296875,121.94860076904297,322.2280578613281,403.1977233886719,92.45854187011719,203.92999267578125
2023-06-01,177.9301300048828,122.79220581054688,326.3394775390625,407.0285339355469,92.82132720947266,207.52000427246094
2023-06-02,178.7798309326172,123.73509979248047,329.1065368652344,412.9146423339844,91.80416107177734,213.97000122070312
2023-06-05,177.4263153076172,125.0650405883789,329.6364440917969,412.1233215332031,91.6331558227539,217.61000061035156
2023-06-06,177.06069946289062,126.35528564453125,327.41876220703125,413.02069091796875,92.1732406616211,221.30999755859375
2023-06-07,175.6873779296875,121.58136749267578,317.31207275390625,411.59259033203125,90.80502319335938,224.57000732421875
2023-06-08,178.40440368652344,121.22406768798828,319.1567687988281,414.0821533203125,91.8671646118164,234.86000061035156
2023-06-09,178.78973388671875,121.31338500976562,320.6580810546875,414.8251647949219,91.74114990234375,244.39999389648438
2023-06-12,181.5857696533203,122.71280670166016,325.6231689453125,418.58831787109375,92.01119995117188,249.8300018310547
2023-06-13,181.1115264892578,122.9013900756836,328.017333984375,421.3481140136719,91.1020736694336,258.7099914550781
2023-06-14,181.7438201904297,122.74259185791016,331.01007080078125,421.8498229980469,91.8311767578125,256.7900085449219
2023-06-15,183.77915954589844,124.15194702148438,341.5682373046875,427.079833984375,92.71329498291016,255.89999389648438
2023-06-16,182.70220947265625,122.6036376953125,335.9064636230469,425.6250915527344,92.3532485961914,260.5400085449219
2023-06-20,182.79112243652344,122.17686462402344,331.70672607421875,423.4168701171875,92.9923324584961,274.45001220703125
2023-06-21,181.75372314453125,119.64598846435547,327.3010559082031,421.24737548828125,93.21739196777344,259.4599914550781
2023-06-22,184.75726318359375,122.22649383544922,333.335693359375,422.7679748535156,92.09219360351562,264.6099853515625
2023-06-23,184.4411163330078,121.42256164550781,328.7336120605469,419.5718078613281,93.01031494140625,256.6000061035156
2023-06-26,183.0480194091797,117.45255279541016,322.4341735839844,417.8575439453125,93.10934448242188,241.0500030517578
2023-06-27,185.8045654296875,117.44264221191406,328.2921447753906,422.4386291503906,92.86631774902344,250.2100067138672
2023-06-28,186.98028564453125,119.27875518798828,329.5480651855469,422.6517639160156,93.26236724853516,256.239990234375
2023-06-29,187.31619262695312,118.20686340332031,328.7630920410156,424.3175964355469,91.57913970947266,257.5
2023-06-30,191.6436767578125,118.80235290527344,334.15008544921875,429.3247985839844,92.65930938720703,261.7699890136719
2023-07-03,190.1518096923828,119.00086212158203,331.64794921875,429.81878662109375,92.13400268554688,279.82000732421875
2023-07-05,189.0353546142578,120.83698272705078,331.80487060546875,429.1795349121094,91.25849914550781,282.4800109863281
2023-07-06,189.50955200195312,119.20928955078125,334.86639404296875,425.8188171386719,89.96783447265625,276.5400085449219
2023-07-07,188.39315795898438,118.58401489257812,330.8923645019531,424.7436828613281,89.4262924194336,274.42999267578125
2023-07-10,186.34796142578125,115.57673645019531,325.603515625,425.8188171386719,89.54361724853516,269.6099853515625
2023-07-11,185.82432556152344,116.26156616210938,326.23150634765625,428.5306701660156,90.00395965576172,269.7900085449219
2023-07-12,187.4940643310547,118.03813934326172,330.87274169921875,431.978515625,91.00579071044922,271.989990234375
2023-07-13,188.2548065185547,123.60607147216797,336.2302551269531,435.4070739746094,91.96250915527344,277.8999938964844
2023-07-14,188.40301513671875,124.47945404052734,338.7619323730469,435.1358947753906,91.42096710205078,281.3800048828125
2023-07-17,191.66346740722656,123.71524047851562,339.24273681640625,436.64678955078125,91.46610260009766,290.3800048828125
2023-07-18,191.4065399169922,122.83190155029297,352.7445068359375,439.891357421875,91.88127136230469,293.3399963378906
2023-07-19,192.76016235351562,121.1148910522461,348.417236328125,440.8695373535156,92.91922760009766,291.260009765625
2023-07-20,190.81375122070312,118.30611419677734,340.36126708984375,437.944580078125,91.791015625,262.8999938964844
2023-07-21,189.63803100585938,119.11996459960938,337.3194885253906,437.944580078125,91.81807708740234,260.0199890136719
2023-07-24,190.43832397460938,120.61864471435547,338.6342468261719,439.9010314941406,91.4841537475586,269.05999755859375
2023-07-25,191.29788208007812,121.29353332519531,344.3941955566406,441.10198974609375,91.31269073486328,265.2799987792969
2023-07-26,192.16732788085938,128.3005828857422,331.4320373535156,441.1698303222656,91.40289306640625,264.3500061035156
2023-07-27,190.9026641845703,128.4296112060547,324.5143737792969,438.2448425292969,89.62484741210938,255.7100067138672
2023-07-28,193.48138427734375,131.58580017089844,332.0207824707031,442.535400390625,90.0851821899414,266.44000244140625
2023-07-31,194.0939483642578,131.72471618652344,329.6167907714844,443.3780517578125,90.3017807006836,267.42999267578125
2023-08-01,193.26402282714844,130.56350708007812,330.0289001464844,442.1092529296875,88.82200622558594,261.07000732421875
2023-08-02,190.2703399658203,127.41727447509766,321.354736328125,435.95916748046875,87.8717269897461,254.11000061035156
2023-08-03,188.8772735595703,127.48676300048828,320.5305480957031,434.70977783203125,85.84439086914062,259.32000732421875
2023-08-04,179.80735778808594,127.1492919921875,321.62945556640625,432.74371337890625,87.36487579345703,253.86000061035156
2023-08-07,176.70504760742188,130.5436553955078,323.9158020019531,436.5209045410156,86.50508880615234,251.4499969482422
2023-08-08,177.64361572265625,130.4146270751953,319.93194580078125,434.6225891113281,87.50968933105469,249.6999969482422
2023-08-09,176.05294799804688,128.68768310546875,316.1836853027344,431.717041015625,87.96220397949219,242.19000244140625
2023-08-10,175.8355712890625,128.7174530029297,316.8705139160156,431.8720703125,86.51414489746094,245.33999633789062
2023-08-11,175.89491271972656,128.58840942382812,314.986572265625,431.6202087402344,86.31501770019531,242.64999389648438
2023-08-14,177.54714965820312,130.3451385498047,317.9596862792969,434.0027770996094,86.12495422363281,239.75999450683594
2023-08-15,175.5585479736328,128.80677795410156,315.8205871582031,428.9471435546875,85.60002136230469,232.9600067138672
2023-08-16,174.68792724609375,127.73487091064453,315.0536193847656,425.7994689941406,84.93028259277344,225.60000610351562
2023-08-17,172.1453399658203,128.94573974609375,311.5923767089844,422.5549621582031,84.5682601928711,219.22000122070312
2023-08-18,172.630126953125,126.5041732788086,311.19903564453125,422.75830078125,84.8669204711914,215.49000549316406
2023-08-21,173.96571350097656,127.40734100341797,316.5089111328125,425.50885009765625,83.73561096191406,231.27999877929688
2023-08-22,175.3408966064453,128.11204528808594,317.0792236328125,424.3563537597656,84.37820434570312,233.19000244140625
2023-08-23,179.18943786621094,131.37734985351562,321.54351806640625,429.0827331542969,86.4688720703125,236.86000061035156
2023-08-24,174.4999542236328,128.80677795410156,314.63079833984375,423.1360168457031,85.898681640625,230.0399932861328
2023-08-25,176.70619201660156,128.90603637695312,317.590576171875,426.1190490722656,86.17926788330078,238.58999633789062
2023-08-28,178.26937866210938,130.0275421142578,318.2985534667969,428.8211975097656,86.2697982788086,238.82000732421875
2023-08-29,182.15745544433594,133.5608673095703,322.92999267578125,435.01971435546875,87.16576385498047,257.17999267578125
2023-08-30,185.64984130859375,134.86102294921875,323.3036193847656,436.8114929199219,87.07527923583984,256.8999938964844
2023-08-31,185.86749267578125,135.1488494873047,322.2908020019531,436.1722717285156,87.46444702148438,258.0799865722656
2023-09-01,187.44056701660156,134.64268493652344,323.1757507324219,436.9858093261719,86.10189056396484,245.00999450683594
2023-09-05,187.677978515625,134.75186157226562,327.9841613769531,435.09716796875,84.89452362060547,256.489990234375
2023-09-06,180.9603729248047,133.45169067382812,327.3253479003906,432.1722412109375,85.10331726074219,251.9199981689453
2023-09-07,175.66738891601562,134.2456817626953,324.4049377441406,430.84539794921875,85.33935546875,251.49000549316406
2023-09-08,176.28077697753906,135.35726928710938,328.692138671875,431.4942932128906,85.66615295410156,248.5
2023-09-11,177.4481964111328,135.89324951171875,332.30096435546875,434.33209228515625,85.04888153076172,273.5799865722656
2023-09-12,174.4208221435547,134.32508850097656,326.2338562011719,431.9494934082031,85.53905487060547,267.4800109863281
2023-09-13,172.35311889648438,135.68478393554688,330.4523010253906,432.45318603515625,85.52090454101562,271.29998779296875
2023-09-14,173.86680603027344,137.06439208984375,333.0482482910156,436.18194580078125,84.90361022949219,276.0400085449219
2023-09-15,173.14456176757812,136.36964416503906,324.7097473144531,430.9266662597656,84.38619232177734,274.3900146484375
2023-09-18,176.07302856445312,137.17355346679688,323.56915283203125,431.17938232421875,84.86730194091797,265.2799987792969
2023-09-19,177.1613006591797,137.00482177734375,323.1659851074219,430.2851867675781,84.24095916748047,266.5
2023-09-20,173.61947631835938,132.73707580566406,315.4173889160156,426.32940673828125,84.50420379638672,262.5899963378906
2023-09-21,172.07608032226562,129.4618377685547,314.1980895996094,419.2828674316406,82.33464050292969,255.6999969482422
2023-09-22,172.92689514160156,129.27325439453125,311.72021484375,418.34014892578125,82.99730682373047,244.8800048828125
2023-09-25,174.20315551757812,130.1268310546875,312.2413635253906,420.09930419921875,80.95482635498047,246.99000549316406
2023-09-26,170.12705993652344,127.60585021972656,306.9314270019531,413.92755126953125,80.67342376708984,244.1199951171875
2023-09-27,168.61337280273438,129.56106567382812,307.5705871582031,414.0927429199219,80.255859375,240.5
2023-09-28,168.87062072753906,131.3177947998047,308.4064636230469,416.4934387207031,80.50092315673828,246.3800048828125
2023-09-29,169.3850860595703,129.87864685058594,310.4811706542969,415.4826354980469,80.51004028320312,250.22000122070312
2023-10-02,171.8979949951172,133.1638641357422,316.4302062988281,415.3174133300781,79.16228485107422,251.60000610351562
2023-10-03,170.5623779296875,131.43690490722656,308.1606140136719,409.7579345703125,77.45939636230469,246.52999877929688
2023-10-04,171.80894470214844,134.22581481933594,313.63763427734375,412.74176025390625,78.55213928222656,261.1600036621094
2023-10-05,173.04563903808594,134.05711364746094,314.031005859375,412.5862731933594,78.16056060791016,260.04998779296875
2023-10-06,175.59812927246094,136.54827880859375,321.7991638183594,417.48486328125,77.21348571777344,260.5299987792969
2023-10-09,177.0821533203125,137.38197326660156,324.3163757324219,420.15765380859375,79.02568054199219,259.6700134277344
2023-10-10,176.488525390625,137.024658203125,322.91033935546875,422.3445129394531,78.9164047241211,263.6199951171875
2023-10-11,177.88351440429688,139.4960174560547,326.873046875,424.0745544433594,80.56465911865234,262.989990234375
2023-10-12,178.7838134765625,137.9278564453125,325.6340637207031,421.48919677734375,78.37914276123047,258.8699951171875
2023-10-13,176.94366455078125,136.32992553710938,322.26129150390625,419.3898010253906,79.78150939941406,251.1199951171875
2023-10-16,176.81504821777344,138.056884765625,327.08935546875,423.8023986816406,78.49750518798828,253.9199981689453
2023-10-17,175.2617645263672,138.67222595214844,326.51910400390625,423.782958984375,77.63238525390625,254.85000610351562
2023-10-18,173.96571350097656,136.92544555664062,324.6015319824219,418.1360168457031,76.94940185546875,242.67999267578125
2023-10-19,173.5897979736328,136.7169952392578,325.7914123535156,414.46209716796875,75.37398529052734,220.11000061035156
2023-10-20,171.03729248046875,134.5831298828125,321.2190246582031,409.3691711425781,75.80198669433594,211.99000549316406
2023-10-23,171.15599060058594,135.47637939453125,323.8247375488281,408.6596374511719,76.71263885498047,212.0800018310547
2023-10-24,171.59133911132812,137.76904296875,325.0145568847656,411.7406921386719,77.72344970703125,216.52000427246094
2023-10-25,169.2762451171875,124.66802978515625,334.9853515625,405.831298828125,75.99320983886719,212.4199981689453
2023-10-26,165.11111450195312,121.3630142211914,322.41864013671875,400.97161865234375,77.15885925292969,205.75999450683594
2023-10-27,166.4269561767578,121.25383758544922,324.3066101074219,399.1541748046875,76.83102416992188,207.3000030517578
2023-10-30,168.47486877441406,123.52667236328125,331.6815185546875,403.92633056640625,76.4849624633789,197.36000061035156
2023-10-31,168.94976806640625,123.14952087402344,332.4681091308594,406.463134765625,76.11162567138672,200.83999633789062
2023-11-01,172.1156463623047,125.50173950195312,340.2952575683594,410.7978820800781,77.76188659667969,205.66000366210938
2023-11-02,175.67727661132812,126.53394317626953,342.50775146484375,418.67059326171875,79.53459167480469,218.50999450683594
2023-11-03,174.76707458496094,128.1318817138672,346.9129638671875,422.4903259277344,80.07371520996094,219.9600067138672
2023-11-06,177.319580078125,129.27325439453125,350.58074951171875,423.4622497558594,79.2970199584961,219.27000427246094
2023-11-07,179.88198852539062,129.98785400390625,354.5140075683594,424.66741943359375,80.46663665771484,222.17999267578125
2023-11-08,180.9405517578125,130.851318359375,357.139404296875,424.9784240722656,81.83731079101562,222.11000061035156
2023-11-09,180.46571350097656,129.26332092285156,354.6713562011719,421.66412353515625,79.9549331665039,209.97999572753906
2023-11-10,184.65611267089844,131.595703125,363.5014343261719,428.2441101074219,80.4026870727539,214.64999389648438
2023-11-13,183.07110595703125,131.09945678710938,360.5613708496094,427.8359375,80.21994018554688,223.7100067138672
2023-11-14,185.6864013671875,132.6179656982422,364.0914306640625,436.1362609863281,82.03832244873047,237.41000366210938
2023-11-15,186.2510223388672,133.6104736328125,364.2392272949219,437.0595703125,80.886962890625,242.83999633789062
2023-11-16,187.9351806640625,135.9031524658203,370.643798828125,437.5942077636719,81.8921127319336,233.58999633789062
2023-11-17,187.91534423828125,134.29530334472656,364.4166259765625,438.138427734375,82.27590942382812,234.3000030517578
2023-11-20,189.65887451171875,135.228271484375,371.8951110839844,441.51104736328125,82.77847290039062,235.60000610351562
2023-11-21,188.85646057128906,135.94287109375,367.58929443359375,440.54876708984375,82.74195098876953,241.1999969482422
2023-11-22,189.5201873779297,137.45144653320312,372.299072265625,442.2497253417969,83.03433990478516,234.2100067138672
2023-11-24,188.1927032470703,135.6649627685547,371.8852233886719,442.5218505859375,82.05662536621094,235.4499969482422
2023-11-27,188.01438903808594,135.38705444335938,373.04791259765625,441.7248840332031,83.42725372314453,236.0800018310547
2023-11-28,188.6186981201172,136.17112731933594,377.07781982421875,442.1622314453125,83.59173583984375,246.72000122070312
2023-11-29,187.59832763671875,133.97772216796875,373.28436279296875,441.8512268066406,84.642578125,244.13999938964844
2023-11-30,188.1728973388672,131.53614807128906,373.3435363769531,443.5909729003906,83.66484832763672,240.0800018310547
2023-12-01,189.45083618164062,130.87118530273438,369.0081481933594,446.2152099609375,85.2405776977539,238.8300018310547
2023-12-04,187.6577606201172,128.3005828857422,363.717041015625,443.872802734375,84.90142822265625,235.5800018310547
2023-12-05,191.61044311523438,130.00772094726562,367.0473327636719,443.78533935546875,86.72557830810547,238.72000122070312
2023-12-06,190.520751953125,129.0449676513672,363.3819885253906,441.9970397949219,87.88058471679688,239.3699951171875
2023-12-07,192.45249938964844,135.9031524658203,365.5004577636719,445.3696594238281,87.37641906738281,242.63999938964844
2023-12-08,193.87905883789062,133.97772216796875,368.7322998046875,447.2843322753906,86.66142272949219,243.83999633789062
2023-12-11,191.3726806640625,132.29043579101562,365.84527587890625,449.0240783691406,86.47808074951172,239.74000549316406
2023-12-12,192.88836669921875,131.52622985839844,368.8800354003906,451.07489013671875,86.7347412109375,237.00999450683594
2023-12-13,196.10797119140625,131.5758514404297,368.87017822265625,457.2952575683594,88.76972961425781,239.2899932861328
2023-12-14,196.25657653808594,130.9505615234375,360.55419921875,458.76287841796875,91.07891082763672,251.0500030517578
2023-12-15,195.72161865234375,131.60562133789062,365.2837219238281,458.007568359375,91.1800537109375,253.5
2023-12-18,194.05734252929688,134.7816162109375,367.1754455566406,460.5838928222656,90.45358276367188,252.0800018310547
2023-12-19,195.09750366210938,135.62525939941406,367.7765808105469,463.3846435546875,90.94097137451172,257.2200012207031
